RUN	PerformanceTest	performancetest	1549556445936	double check	3.0.3
REQUEST	146		Client Logout Redirect 1	1549556449403	1549556449404	OK	 
REQUEST	147		Login as a Client	1549556448796	1549556449405	OK	 
REQUEST	84		Employee Logout	1549556449404	1549556449406	OK	 
REQUEST	146		Client Logout Redirect 2	1549556449405	1549556449407	OK	 
REQUEST	84		Employee Logout Redirect 1	1549556449406	1549556449407	OK	 
REQUEST	83		Change status of order	1549556449404	1549556449408	OK	 
REQUEST	148		Login as a Client	1549556448805	1549556449409	OK	 
REQUEST	147		Add Order	1549556449406	1549556449410	OK	 
REQUEST	84		Employee Logout Redirect 2	1549556449408	1549556449411	OK	 
USER	OrderItemsAndAcceptOrder	84	END	1549556448156	1549556449411
REQUEST	83		Employee Logout	1549556449410	1549556449412	OK	 
REQUEST	147		Client Logout	1549556449411	1549556449412	OK	 
REQUEST	83		Employee Logout Redirect 1	1549556449412	1549556449413	OK	 
REQUEST	148		Add Order	1549556449410	1549556449413	OK	 
REQUEST	147		Client Logout Redirect 1	1549556449413	1549556449414	OK	 
USER	OrderItemsAndAcceptOrder	213	START	1549556449415	1549556449415
REQUEST	148		Client Logout	1549556449414	1549556449415	OK	 
REQUEST	82		Login as a Employee	1549556448811	1549556449415	OK	 
REQUEST	83		Employee Logout Redirect 2	1549556449414	1549556449416	OK	 
USER	OrderItemsAndAcceptOrder	83	END	1549556448145	1549556449417
REQUEST	148		Client Logout Redirect 1	1549556449416	1549556449417	OK	 
REQUEST	86		Login as a Employee	1549556448813	1549556449416	OK	 
REQUEST	147		Client Logout Redirect 2	1549556449415	1549556449418	OK	 
REQUEST	148		Client Logout Redirect 2	1549556449417	1549556449419	OK	 
REQUEST	82		Change status of order	1549556449417	1549556449421	OK	 
REQUEST	85		Login as a Employee	1549556448817	1549556449421	OK	 
REQUEST	86		Change status of order	1549556449418	1549556449422	OK	 
REQUEST	82		Employee Logout	1549556449421	1549556449422	OK	 
REQUEST	149		Login as a Client	1549556448817	1549556449422	OK	 
REQUEST	86		Employee Logout	1549556449422	1549556449423	OK	 
REQUEST	82		Employee Logout Redirect 1	1549556449423	1549556449423	OK	 
REQUEST	86		Employee Logout Redirect 1	1549556449424	1549556449424	OK	 
USER	OrderItemsAndAcceptOrder	214	START	1549556449425	1549556449425
REQUEST	85		Change status of order	1549556449422	1549556449426	OK	 
REQUEST	82		Employee Logout Redirect 2	1549556449424	1549556449426	OK	 
USER	OrderItemsAndAcceptOrder	82	END	1549556448141	1549556449427
REQUEST	86		Employee Logout Redirect 2	1549556449425	1549556449427	OK	 
USER	OrderItemsAndAcceptOrder	86	END	1549556448177	1549556449428
REQUEST	85		Employee Logout	1549556449427	1549556449427	OK	 
REQUEST	149		Add Order	1549556449423	1549556449428	OK	 
REQUEST	85		Employee Logout Redirect 1	1549556449428	1549556449429	OK	 
REQUEST	149		Client Logout	1549556449429	1549556449430	OK	 
REQUEST	149		Client Logout Redirect 1	1549556449431	1549556449431	OK	 
REQUEST	85		Employee Logout Redirect 2	1549556449430	1549556449432	OK	 
USER	OrderItemsAndAcceptOrder	85	END	1549556448166	1549556449433
REQUEST	149		Client Logout Redirect 2	1549556449432	1549556449434	OK	 
USER	OrderItemsAndAcceptOrder	215	START	1549556449436	1549556449436
REQUEST	150		Login as a Client	1549556448826	1549556449444	OK	 
USER	OrderItemsAndAcceptOrder	216	START	1549556449445	1549556449445
REQUEST	150		Add Order	1549556449445	1549556449448	OK	 
REQUEST	151		Login as a Client	1549556448835	1549556449449	OK	 
REQUEST	150		Client Logout	1549556449449	1549556449450	OK	 
REQUEST	150		Client Logout Redirect 1	1549556449450	1549556449451	OK	 
REQUEST	151		Add Order	1549556449449	1549556449452	OK	 
REQUEST	150		Client Logout Redirect 2	1549556449451	1549556449453	OK	 
REQUEST	151		Client Logout	1549556449453	1549556449454	OK	 
REQUEST	151		Client Logout Redirect 1	1549556449454	1549556449455	OK	 
USER	OrderItemsAndAcceptOrder	217	START	1549556449456	1549556449456
REQUEST	151		Client Logout Redirect 2	1549556449456	1549556449458	OK	 
USER	OrderItemsAndAcceptOrder	218	START	1549556449466	1549556449466
REQUEST	87		Login as a Employee	1549556448864	1549556449467	OK	 
REQUEST	87		Change status of order	1549556449468	1549556449472	OK	 
REQUEST	152		Login as a Client	1549556448845	1549556449473	OK	 
REQUEST	87		Employee Logout	1549556449473	1549556449474	OK	 
USER	OrderItemsAndAcceptOrder	219	START	1549556449475	1549556449475
REQUEST	87		Employee Logout Redirect 1	1549556449474	1549556449475	OK	 
REQUEST	152		Add Order	1549556449474	1549556449477	OK	 
REQUEST	87		Employee Logout Redirect 2	1549556449476	1549556449478	OK	 
USER	OrderItemsAndAcceptOrder	87	END	1549556448185	1549556449479
REQUEST	152		Client Logout	1549556449478	1549556449479	OK	 
REQUEST	153		Login as a Client	1549556448858	1549556449479	OK	 
REQUEST	152		Client Logout Redirect 1	1549556449480	1549556449480	OK	 
REQUEST	152		Client Logout Redirect 2	1549556449481	1549556449483	OK	 
REQUEST	153		Add Order	1549556449480	1549556449483	OK	 
REQUEST	153		Client Logout	1549556449484	1549556449484	OK	 
USER	OrderItemsAndAcceptOrder	220	START	1549556449485	1549556449485
REQUEST	153		Client Logout Redirect 1	1549556449485	1549556449486	OK	 
REQUEST	155		Login as a Client	1549556448875	1549556449486	OK	 
REQUEST	89		Login as a Employee	1549556448882	1549556449487	OK	 
REQUEST	88		Login as a Employee	1549556448880	1549556449486	OK	 
REQUEST	154		Login as a Client	1549556448866	1549556449486	OK	 
REQUEST	153		Client Logout Redirect 2	1549556449486	1549556449488	OK	 
REQUEST	155		Add Order	1549556449487	1549556449490	OK	 
REQUEST	154		Add Order	1549556449489	1549556449491	OK	 
USER	OrderItemsAndAcceptOrder	221	START	1549556449495	1549556449495
REQUEST	89		Change status of order	1549556449488	1549556449492	OK	 
REQUEST	155		Client Logout	1549556449491	1549556449495	OK	 
REQUEST	88		Change status of order	1549556449488	1549556449495	OK	 
REQUEST	90		Login as a Employee	1549556448890	1549556449496	OK	 
REQUEST	155		Client Logout Redirect 1	1549556449496	1549556449497	OK	 
REQUEST	88		Employee Logout	1549556449497	1549556449497	OK	 
REQUEST	154		Client Logout	1549556449495	1549556449498	OK	 
REQUEST	89		Employee Logout	1549556449496	1549556449496	OK	 
REQUEST	88		Employee Logout Redirect 1	1549556449498	1549556449499	OK	 
REQUEST	154		Client Logout Redirect 1	1549556449498	1549556449499	OK	 
REQUEST	155		Client Logout Redirect 2	1549556449497	1549556449499	OK	 
REQUEST	89		Employee Logout Redirect 1	1549556449500	1549556449501	OK	 
REQUEST	90		Change status of order	1549556449497	1549556449502	OK	 
REQUEST	88		Employee Logout Redirect 2	1549556449500	1549556449502	OK	 
USER	OrderItemsAndAcceptOrder	88	END	1549556448196	1549556449503
REQUEST	154		Client Logout Redirect 2	1549556449501	1549556449503	OK	 
REQUEST	89		Employee Logout Redirect 2	1549556449502	1549556449503	OK	 
USER	OrderItemsAndAcceptOrder	89	END	1549556448207	1549556449504
REQUEST	90		Employee Logout	1549556449503	1549556449504	OK	 
REQUEST	90		Employee Logout Redirect 1	1549556449504	1549556449505	OK	 
USER	OrderItemsAndAcceptOrder	222	START	1549556449506	1549556449506
REQUEST	91		Login as a Employee	1549556448904	1549556449506	OK	 
REQUEST	157		Login as a Client	1549556448895	1549556449508	OK	 
REQUEST	90		Employee Logout Redirect 2	1549556449506	1549556449508	OK	 
USER	OrderItemsAndAcceptOrder	90	END	1549556448215	1549556449509
REQUEST	91		Change status of order	1549556449507	1549556449512	OK	 
REQUEST	157		Add Order	1549556449508	1549556449513	OK	 
REQUEST	156		Login as a Client	1549556448886	1549556449512	OK	 
REQUEST	91		Employee Logout	1549556449513	1549556449514	OK	 
REQUEST	157		Client Logout	1549556449513	1549556449514	OK	 
USER	OrderItemsAndAcceptOrder	223	START	1549556449515	1549556449515
REQUEST	91		Employee Logout Redirect 1	1549556449514	1549556449515	OK	 
REQUEST	157		Client Logout Redirect 1	1549556449515	1549556449515	OK	 
REQUEST	94		Login as a Employee	1549556448915	1549556449517	OK	 
REQUEST	92		Login as a Employee	1549556448915	1549556449517	OK	 
REQUEST	157		Client Logout Redirect 2	1549556449516	1549556449518	OK	 
REQUEST	91		Employee Logout Redirect 2	1549556449516	1549556449517	OK	 
USER	OrderItemsAndAcceptOrder	91	END	1549556448225	1549556449519
REQUEST	156		Add Order	1549556449514	1549556449519	OK	 
REQUEST	156		Client Logout	1549556449520	1549556449520	OK	 
REQUEST	158		Login as a Client	1549556448905	1549556449521	OK	 
REQUEST	156		Client Logout Redirect 1	1549556449521	1549556449522	OK	 
REQUEST	92		Change status of order	1549556449518	1549556449522	OK	 
REQUEST	94		Change status of order	1549556449518	1549556449522	OK	 
REQUEST	93		Login as a Employee	1549556448921	1549556449523	OK	 
REQUEST	92		Employee Logout	1549556449523	1549556449524	OK	 
REQUEST	94		Employee Logout	1549556449524	1549556449524	OK	 
REQUEST	156		Client Logout Redirect 2	1549556449522	1549556449525	OK	 
USER	OrderItemsAndAcceptOrder	224	START	1549556449525	1549556449525
REQUEST	158		Add Order	1549556449522	1549556449525	OK	 
REQUEST	92		Employee Logout Redirect 1	1549556449524	1549556449526	OK	 
REQUEST	94		Employee Logout Redirect 1	1549556449525	1549556449526	OK	 
REQUEST	159		Login as a Client	1549556448916	1549556449527	OK	 
REQUEST	158		Client Logout	1549556449526	1549556449527	OK	 
REQUEST	92		Employee Logout Redirect 2	1549556449526	1549556449528	OK	 
USER	OrderItemsAndAcceptOrder	92	END	1549556448235	1549556449529
REQUEST	158		Client Logout Redirect 1	1549556449527	1549556449528	OK	 
REQUEST	93		Change status of order	1549556449524	1549556449528	OK	 
REQUEST	94		Employee Logout Redirect 2	1549556449527	1549556449529	OK	 
USER	OrderItemsAndAcceptOrder	94	END	1549556448255	1549556449530
REQUEST	95		Login as a Employee	1549556448925	1549556449529	OK	 
REQUEST	93		Employee Logout	1549556449529	1549556449530	OK	 
REQUEST	158		Client Logout Redirect 2	1549556449529	1549556449531	OK	 
REQUEST	93		Employee Logout Redirect 1	1549556449530	1549556449531	OK	 
REQUEST	159		Add Order	1549556449527	1549556449531	OK	 
REQUEST	159		Client Logout	1549556449532	1549556449533	OK	 
REQUEST	93		Employee Logout Redirect 2	1549556449532	1549556449534	OK	 
USER	OrderItemsAndAcceptOrder	93	END	1549556448246	1549556449534
REQUEST	160		Login as a Client	1549556448925	1549556449534	OK	 
REQUEST	97		Login as a Employee	1549556448929	1549556449534	OK	 
REQUEST	159		Client Logout Redirect 1	1549556449534	1549556449535	OK	 
USER	OrderItemsAndAcceptOrder	225	START	1549556449535	1549556449535
REQUEST	95		Change status of order	1549556449531	1549556449536	OK	 
REQUEST	159		Client Logout Redirect 2	1549556449535	1549556449537	OK	 
REQUEST	160		Add Order	1549556449535	1549556449538	OK	 
REQUEST	95		Employee Logout	1549556449537	1549556449538	OK	 
REQUEST	98		Login as a Employee	1549556448935	1549556449538	OK	 
REQUEST	161		Login as a Client	1549556448936	1549556449539	OK	 
REQUEST	160		Client Logout	1549556449539	1549556449540	OK	 
REQUEST	95		Employee Logout Redirect 1	1549556449539	1549556449540	OK	 
REQUEST	97		Change status of order	1549556449535	1549556449540	OK	 
REQUEST	96		Login as a Employee	1549556448937	1549556449541	OK	 
REQUEST	95		Employee Logout Redirect 2	1549556449541	1549556449543	OK	 
USER	OrderItemsAndAcceptOrder	95	END	1549556448264	1549556449544
REQUEST	97		Employee Logout	1549556449542	1549556449542	OK	 
REQUEST	160		Client Logout Redirect 1	1549556449540	1549556449543	OK	 
USER	OrderItemsAndAcceptOrder	226	START	1549556449545	1549556449545
REQUEST	98		Change status of order	1549556449540	1549556449545	OK	 
REQUEST	161		Add Order	1549556449540	1549556449545	OK	 
REQUEST	97		Employee Logout Redirect 1	1549556449544	1549556449546	OK	 
REQUEST	160		Client Logout Redirect 2	1549556449544	1549556449546	OK	 
REQUEST	98		Employee Logout	1549556449545	1549556449546	OK	 
REQUEST	161		Client Logout	1549556449545	1549556449547	OK	 
REQUEST	96		Change status of order	1549556449542	1549556449547	OK	 
REQUEST	98		Employee Logout Redirect 1	1549556449547	1549556449548	OK	 
REQUEST	97		Employee Logout Redirect 2	1549556449546	1549556449548	OK	 
USER	OrderItemsAndAcceptOrder	97	END	1549556448285	1549556449549
REQUEST	96		Employee Logout	1549556449548	1549556449549	OK	 
REQUEST	161		Client Logout Redirect 1	1549556449548	1549556449549	OK	 
REQUEST	96		Employee Logout Redirect 1	1549556449549	1549556449550	OK	 
REQUEST	98		Employee Logout Redirect 2	1549556449548	1549556449550	OK	 
USER	OrderItemsAndAcceptOrder	98	END	1549556448306	1549556449551
REQUEST	161		Client Logout Redirect 2	1549556449549	1549556449551	OK	 
REQUEST	162		Login as a Client	1549556448945	1549556449552	OK	 
REQUEST	99		Login as a Employee	1549556448945	1549556449551	OK	 
REQUEST	96		Employee Logout Redirect 2	1549556449551	1549556449552	OK	 
USER	OrderItemsAndAcceptOrder	96	END	1549556448276	1549556449553
USER	OrderItemsAndAcceptOrder	227	START	1549556449555	1549556449555
REQUEST	100		Login as a Employee	1549556448953	1549556449555	OK	 
REQUEST	162		Add Order	1549556449552	1549556449555	OK	 
REQUEST	162		Client Logout	1549556449556	1549556449557	OK	 
REQUEST	99		Change status of order	1549556449553	1549556449557	OK	 
REQUEST	162		Client Logout Redirect 1	1549556449557	1549556449558	OK	 
REQUEST	101		Login as a Employee	1549556448956	1549556449558	OK	 
REQUEST	99		Employee Logout	1549556449558	1549556449559	OK	 
REQUEST	163		Login as a Client	1549556448956	1549556449560	OK	 
REQUEST	100		Change status of order	1549556449556	1549556449560	OK	 
REQUEST	162		Client Logout Redirect 2	1549556449559	1549556449560	OK	 
REQUEST	99		Employee Logout Redirect 1	1549556449559	1549556449561	OK	 
REQUEST	100		Employee Logout	1549556449561	1549556449561	OK	 
REQUEST	100		Employee Logout Redirect 1	1549556449562	1549556449563	OK	 
REQUEST	101		Change status of order	1549556449559	1549556449563	OK	 
REQUEST	163		Add Order	1549556449561	1549556449563	OK	 
REQUEST	99		Employee Logout Redirect 2	1549556449562	1549556449564	OK	 
USER	OrderItemsAndAcceptOrder	99	END	1549556448315	1549556449565
REQUEST	101		Employee Logout	1549556449564	1549556449564	OK	 
USER	OrderItemsAndAcceptOrder	228	START	1549556449565	1549556449565
REQUEST	163		Client Logout	1549556449564	1549556449565	OK	 
REQUEST	100		Employee Logout Redirect 2	1549556449563	1549556449565	OK	 
USER	OrderItemsAndAcceptOrder	100	END	1549556448324	1549556449568
REQUEST	101		Employee Logout Redirect 1	1549556449565	1549556449566	OK	 
REQUEST	163		Client Logout Redirect 1	1549556449567	1549556449568	OK	 
REQUEST	101		Employee Logout Redirect 2	1549556449568	1549556449570	OK	 
REQUEST	163		Client Logout Redirect 2	1549556449568	1549556449570	OK	 
USER	OrderItemsAndAcceptOrder	101	END	1549556448335	1549556449571
REQUEST	164		Login as a Client	1549556448967	1549556449570	OK	 
REQUEST	102		Login as a Employee	1549556448967	1549556449571	OK	 
REQUEST	164		Add Order	1549556449571	1549556449574	OK	 
USER	OrderItemsAndAcceptOrder	229	START	1549556449575	1549556449575
REQUEST	102		Change status of order	1549556449572	1549556449575	OK	 
REQUEST	164		Client Logout	1549556449575	1549556449575	OK	 
REQUEST	102		Employee Logout	1549556449576	1549556449577	OK	 
REQUEST	164		Client Logout Redirect 1	1549556449577	1549556449578	OK	 
REQUEST	102		Employee Logout Redirect 1	1549556449578	1549556449579	OK	 
REQUEST	164		Client Logout Redirect 2	1549556449578	1549556449580	OK	 
REQUEST	102		Employee Logout Redirect 2	1549556449579	1549556449581	OK	 
USER	OrderItemsAndAcceptOrder	102	END	1549556448347	1549556449582
USER	OrderItemsAndAcceptOrder	230	START	1549556449586	1549556449586
USER	OrderItemsAndAcceptOrder	231	START	1549556449597	1549556449597
USER	OrderItemsAndAcceptOrder	232	START	1549556449607	1549556449607
REQUEST	167		Login as a Client	1549556448998	1549556449612	OK	 
REQUEST	168		Login as a Client	1549556449005	1549556449612	OK	 
REQUEST	165		Login as a Client	1549556448975	1549556449612	OK	 
REQUEST	166		Login as a Client	1549556448988	1549556449612	OK	 
REQUEST	168		Add Order	1549556449613	1549556449615	OK	 
USER	OrderItemsAndAcceptOrder	233	START	1549556449616	1549556449616
REQUEST	165		Add Order	1549556449613	1549556449615	OK	 
REQUEST	166		Add Order	1549556449613	1549556449615	OK	 
REQUEST	167		Add Order	1549556449613	1549556449615	OK	 
REQUEST	165		Client Logout	1549556449617	1549556449618	OK	 
REQUEST	168		Client Logout	1549556449616	1549556449617	OK	 
REQUEST	166		Client Logout	1549556449617	1549556449618	OK	 
REQUEST	103		Login as a Employee	1549556449013	1549556449619	OK	 
REQUEST	165		Client Logout Redirect 1	1549556449618	1549556449619	OK	 
REQUEST	168		Client Logout Redirect 1	1549556449619	1549556449619	OK	 
REQUEST	166		Client Logout Redirect 1	1549556449619	1549556449619	OK	 
REQUEST	167		Client Logout	1549556449618	1549556449620	OK	 
REQUEST	167		Client Logout Redirect 1	1549556449620	1549556449621	OK	 
REQUEST	168		Client Logout Redirect 2	1549556449620	1549556449621	OK	 
REQUEST	165		Client Logout Redirect 2	1549556449619	1549556449621	OK	 
REQUEST	166		Client Logout Redirect 2	1549556449620	1549556449621	OK	 
REQUEST	167		Client Logout Redirect 2	1549556449622	1549556449623	OK	 
REQUEST	103		Change status of order	1549556449619	1549556449624	OK	 
USER	OrderItemsAndAcceptOrder	234	START	1549556449625	1549556449625
REQUEST	103		Employee Logout	1549556449625	1549556449625	OK	 
REQUEST	106		Login as a Employee	1549556449023	1549556449626	OK	 
REQUEST	103		Employee Logout Redirect 1	1549556449626	1549556449627	OK	 
REQUEST	170		Login as a Client	1549556449025	1549556449628	OK	 
REQUEST	169		Login as a Client	1549556449018	1549556449628	OK	 
REQUEST	103		Employee Logout Redirect 2	1549556449627	1549556449629	OK	 
USER	OrderItemsAndAcceptOrder	103	END	1549556448355	1549556449629
REQUEST	106		Change status of order	1549556449627	1549556449631	OK	 
REQUEST	169		Add Order	1549556449629	1549556449631	OK	 
REQUEST	170		Add Order	1549556449629	1549556449632	OK	 
REQUEST	169		Client Logout	1549556449632	1549556449633	OK	 
REQUEST	106		Employee Logout	1549556449632	1549556449633	OK	 
REQUEST	104		Login as a Employee	1549556449032	1549556449634	OK	 
